SpringName,Longitude,Latitude,Elevation_ft,Date,ppt_in
Nervous Grou,-114.8233,45.0988,4177,2023-01,0.63
Nervous Grou,-114.8233,45.0988,4177,2023-02,0.55
Nervous Grou,-114.8233,45.0988,4177,2023-03,2
Nervous Grou,-114.8233,45.0988,4177,2023-04,1.14
Nervous Grou,-114.8233,45.0988,4177,2023-05,1.56
Nervous Grou,-114.8233,45.0988,4177,2023-06,3
Nervous Grou,-114.8233,45.0988,4177,2023-07,0.28
Nervous Grou,-114.8233,45.0988,4177,2023-08,2.4
Nervous Grou,-114.8233,45.0988,4177,2023-09,1.47
Nervous Grou,-114.8233,45.0988,4177,2023-10,1.07
Nervous Grou,-114.8233,45.0988,4177,2023-11,1.02
Nervous Grou,-114.8233,45.0988,4177,2023-12,0.89
Nervous Grou,-114.8233,45.0988,4177,2024-01,0.8
Nervous Grou,-114.8233,45.0988,4177,2024-02,1.54
Nervous Grou,-114.8233,45.0988,4177,2024-03,1.18
Nervous Grou,-114.8233,45.0988,4177,2024-04,1.95
Nervous Grou,-114.8233,45.0988,4177,2024-05,1.24
Nervous Grou,-114.8233,45.0988,4177,2024-06,1.19
Nervous Grou,-114.8233,45.0988,4177,2024-07,0.81
Nervous Grou,-114.8233,45.0988,4177,2024-08,0.43
Nervous Grou,-114.8233,45.0988,4177,2024-09,1.53
Nervous Grou,-114.8233,45.0988,4177,2024-10,1.01
,,,,,
North Pionee,-114.8612,45.074,5646,2016-01,1.46
North Pionee,-114.8612,45.074,5646,2016-02,1.36
North Pionee,-114.8612,45.074,5646,2016-03,2.71
North Pionee,-114.8612,45.074,5646,2016-04,1.69
North Pionee,-114.8612,45.074,5646,2016-05,2.25
North Pionee,-114.8612,45.074,5646,2016-06,0.78
North Pionee,-114.8612,45.074,5646,2016-07,0.85
North Pionee,-114.8612,45.074,5646,2016-08,0.13
North Pionee,-114.8612,45.074,5646,2016-09,1.31
North Pionee,-114.8612,45.074,5646,2016-10,3.64
North Pionee,-114.8612,45.074,5646,2016-11,1.35
North Pionee,-114.8612,45.074,5646,2016-12,3.45
North Pionee,-114.8612,45.074,5646,2017-01,1.83
North Pionee,-114.8612,45.074,5646,2017-02,3.44
North Pionee,-114.8612,45.074,5646,2017-03,3.83
North Pionee,-114.8612,45.074,5646,2017-04,2.96
North Pionee,-114.8612,45.074,5646,2017-05,1.98
North Pionee,-114.8612,45.074,5646,2017-06,2.59
North Pionee,-114.8612,45.074,5646,2017-07,0.66
North Pionee,-114.8612,45.074,5646,2017-08,0.21
North Pionee,-114.8612,45.074,5646,2017-09,2.7
North Pionee,-114.8612,45.074,5646,2017-10,2.14
North Pionee,-114.8612,45.074,5646,2017-11,3.43
North Pionee,-114.8612,45.074,5646,2017-12,3.14
North Pionee,-114.8612,45.074,5646,2018-01,2.07
North Pionee,-114.8612,45.074,5646,2018-02,3.1
North Pionee,-114.8612,45.074,5646,2018-03,2.3
North Pionee,-114.8612,45.074,5646,2018-04,2.72
North Pionee,-114.8612,45.074,5646,2018-05,2.35
North Pionee,-114.8612,45.074,5646,2018-06,2.76
North Pionee,-114.8612,45.074,5646,2018-07,0
North Pionee,-114.8612,45.074,5646,2018-08,0.75
North Pionee,-114.8612,45.074,5646,2018-09,0.14
North Pionee,-114.8612,45.074,5646,2018-10,2.06
North Pionee,-114.8612,45.074,5646,2018-11,1.74
North Pionee,-114.8612,45.074,5646,2018-12,1.34
North Pionee,-114.8612,45.074,5646,2019-01,1.16
North Pionee,-114.8612,45.074,5646,2019-02,2.1
North Pionee,-114.8612,45.074,5646,2019-03,1.35
North Pionee,-114.8612,45.074,5646,2019-04,3.01
North Pionee,-114.8612,45.074,5646,2019-05,2.03
North Pionee,-114.8612,45.074,5646,2019-06,1.4
North Pionee,-114.8612,45.074,5646,2019-07,0.96
North Pionee,-114.8612,45.074,5646,2019-08,0.76
North Pionee,-114.8612,45.074,5646,2019-09,2.09
North Pionee,-114.8612,45.074,5646,2019-10,2.18
North Pionee,-114.8612,45.074,5646,2019-11,0.81
North Pionee,-114.8612,45.074,5646,2019-12,1.17
North Pionee,-114.8612,45.074,5646,2020-01,2.85
North Pionee,-114.8612,45.074,5646,2020-02,3.16
North Pionee,-114.8612,45.074,5646,2020-03,1.61
North Pionee,-114.8612,45.074,5646,2020-04,1.96
North Pionee,-114.8612,45.074,5646,2020-05,2.88
North Pionee,-114.8612,45.074,5646,2020-06,3.66
North Pionee,-114.8612,45.074,5646,2020-07,0.86
North Pionee,-114.8612,45.074,5646,2020-08,0.36
North Pionee,-114.8612,45.074,5646,2020-09,0.73
North Pionee,-114.8612,45.074,5646,2020-10,1.91
North Pionee,-114.8612,45.074,5646,2020-11,1.62
North Pionee,-114.8612,45.074,5646,2020-12,2.02
North Pionee,-114.8612,45.074,5646,2021-01,1.03
North Pionee,-114.8612,45.074,5646,2021-02,2.27
North Pionee,-114.8612,45.074,5646,2021-03,1.02
North Pionee,-114.8612,45.074,5646,2021-04,0.72
North Pionee,-114.8612,45.074,5646,2021-05,1.58
North Pionee,-114.8612,45.074,5646,2021-06,0.48
North Pionee,-114.8612,45.074,5646,2021-07,0.91
North Pionee,-114.8612,45.074,5646,2021-08,1.33
North Pionee,-114.8612,45.074,5646,2021-09,0.55
North Pionee,-114.8612,45.074,5646,2021-10,2.24
North Pionee,-114.8612,45.074,5646,2021-11,1.46
North Pionee,-114.8612,45.074,5646,2021-12,2.73
North Pionee,-114.8612,45.074,5646,2022-01,2.07
North Pionee,-114.8612,45.074,5646,2022-02,0.98
North Pionee,-114.8612,45.074,5646,2022-03,1.61
North Pionee,-114.8612,45.074,5646,2022-04,2.93
North Pionee,-114.8612,45.074,5646,2022-05,4.35
North Pionee,-114.8612,45.074,5646,2022-06,1.89
North Pionee,-114.8612,45.074,5646,2022-07,0.29
North Pionee,-114.8612,45.074,5646,2022-08,0.43
North Pionee,-114.8612,45.074,5646,2022-09,0.93
North Pionee,-114.8612,45.074,5646,2022-10,1.18
North Pionee,-114.8612,45.074,5646,2022-11,2.18
North Pionee,-114.8612,45.074,5646,2022-12,2.28
North Pionee,-114.8612,45.074,5646,2023-01,0.86
North Pionee,-114.8612,45.074,5646,2023-02,0.62
North Pionee,-114.8612,45.074,5646,2023-03,2.96
North Pionee,-114.8612,45.074,5646,2023-04,2.19
North Pionee,-114.8612,45.074,5646,2023-05,2.2
North Pionee,-114.8612,45.074,5646,2023-06,3.97
North Pionee,-114.8612,45.074,5646,2023-07,0.27
North Pionee,-114.8612,45.074,5646,2023-08,2.6
North Pionee,-114.8612,45.074,5646,2023-09,1.48
North Pionee,-114.8612,45.074,5646,2023-10,1.39
North Pionee,-114.8612,45.074,5646,2023-11,1.84
North Pionee,-114.8612,45.074,5646,2023-12,1.37
North Pionee,-114.8612,45.074,5646,2024-01,1.33
North Pionee,-114.8612,45.074,5646,2024-02,1.8
North Pionee,-114.8612,45.074,5646,2024-03,1.87
North Pionee,-114.8612,45.074,5646,2024-04,2.46
North Pionee,-114.8612,45.074,5646,2024-05,2.21
North Pionee,-114.8612,45.074,5646,2024-06,1.53
North Pionee,-114.8612,45.074,5646,2024-07,0.93
North Pionee,-114.8612,45.074,5646,2024-08,0.37
North Pionee,-114.8612,45.074,5646,2024-09,1.55
North Pionee,-114.8612,45.074,5646,2024-10,1.18
,,,,,
Picea,-114.8575,45.1667,7759,2016-01,3.03
Picea,-114.8575,45.1667,7759,2016-02,3.2
Picea,-114.8575,45.1667,7759,2016-03,4.86
Picea,-114.8575,45.1667,7759,2016-04,2.58
Picea,-114.8575,45.1667,7759,2016-05,3.35
Picea,-114.8575,45.1667,7759,2016-06,1.82
Picea,-114.8575,45.1667,7759,2016-07,2.14
Picea,-114.8575,45.1667,7759,2016-08,0.44
Picea,-114.8575,45.1667,7759,2016-09,1.52
Picea,-114.8575,45.1667,7759,2016-10,4.31
Picea,-114.8575,45.1667,7759,2016-11,1.94
Picea,-114.8575,45.1667,7759,2016-12,5.55
Picea,-114.8575,45.1667,7759,2017-01,2.99
Picea,-114.8575,45.1667,7759,2017-02,6.91
Picea,-114.8575,45.1667,7759,2017-03,8.36
Picea,-114.8575,45.1667,7759,2017-04,4.92
Picea,-114.8575,45.1667,7759,2017-05,2.27
Picea,-114.8575,45.1667,7759,2017-06,3.9
Picea,-114.8575,45.1667,7759,2017-07,0.64
Picea,-114.8575,45.1667,7759,2017-08,0.29
Picea,-114.8575,45.1667,7759,2017-09,4.06
Picea,-114.8575,45.1667,7759,2017-10,3.1
Picea,-114.8575,45.1667,7759,2017-11,5.08
Picea,-114.8575,45.1667,7759,2017-12,4.53
Picea,-114.8575,45.1667,7759,2018-01,3.87
Picea,-114.8575,45.1667,7759,2018-02,5.02
Picea,-114.8575,45.1667,7759,2018-03,4.52
Picea,-114.8575,45.1667,7759,2018-04,4.77
Picea,-114.8575,45.1667,7759,2018-05,3.78
Picea,-114.8575,45.1667,7759,2018-06,4.15
Picea,-114.8575,45.1667,7759,2018-07,0.03
Picea,-114.8575,45.1667,7759,2018-08,1.49
Picea,-114.8575,45.1667,7759,2018-09,0.17
Picea,-114.8575,45.1667,7759,2018-10,2.57
Picea,-114.8575,45.1667,7759,2018-11,3.41
Picea,-114.8575,45.1667,7759,2018-12,3.35
Picea,-114.8575,45.1667,7759,2019-01,2.87
Picea,-114.8575,45.1667,7759,2019-02,6.43
Picea,-114.8575,45.1667,7759,2019-03,2.34
Picea,-114.8575,45.1667,7759,2019-04,5.36
Picea,-114.8575,45.1667,7759,2019-05,2.73
Picea,-114.8575,45.1667,7759,2019-06,2.93
Picea,-114.8575,45.1667,7759,2019-07,1.87
Picea,-114.8575,45.1667,7759,2019-08,2.08
Picea,-114.8575,45.1667,7759,2019-09,2.76
Picea,-114.8575,45.1667,7759,2019-10,3.55
Picea,-114.8575,45.1667,7759,2019-11,1.45
Picea,-114.8575,45.1667,7759,2019-12,2.3
Picea,-114.8575,45.1667,7759,2020-01,5.96
Picea,-114.8575,45.1667,7759,2020-02,4.74
Picea,-114.8575,45.1667,7759,2020-03,3.06
Picea,-114.8575,45.1667,7759,2020-04,3.13
Picea,-114.8575,45.1667,7759,2020-05,4.51
Picea,-114.8575,45.1667,7759,2020-06,4.65
Picea,-114.8575,45.1667,7759,2020-07,1.65
Picea,-114.8575,45.1667,7759,2020-08,0.43
Picea,-114.8575,45.1667,7759,2020-09,1.21
Picea,-114.8575,45.1667,7759,2020-10,3.7
Picea,-114.8575,45.1667,7759,2020-11,3.08
Picea,-114.8575,45.1667,7759,2020-12,3.51
Picea,-114.8575,45.1667,7759,2021-01,3.15
Picea,-114.8575,45.1667,7759,2021-02,6.4
Picea,-114.8575,45.1667,7759,2021-03,2.02
Picea,-114.8575,45.1667,7759,2021-04,1.43
Picea,-114.8575,45.1667,7759,2021-05,2.26
Picea,-114.8575,45.1667,7759,2021-06,1.21
Picea,-114.8575,45.1667,7759,2021-07,0.55
Picea,-114.8575,45.1667,7759,2021-08,1.75
Picea,-114.8575,45.1667,7759,2021-09,1.1
Picea,-114.8575,45.1667,7759,2021-10,3.04
Picea,-114.8575,45.1667,7759,2021-11,2.99
Picea,-114.8575,45.1667,7759,2021-12,6.2
Picea,-114.8575,45.1667,7759,2022-01,4.06
Picea,-114.8575,45.1667,7759,2022-02,1.81
Picea,-114.8575,45.1667,7759,2022-03,3.83
Picea,-114.8575,45.1667,7759,2022-04,4.93
Picea,-114.8575,45.1667,7759,2022-05,6.69
Picea,-114.8575,45.1667,7759,2022-06,4.01
Picea,-114.8575,45.1667,7759,2022-07,0.33
Picea,-114.8575,45.1667,7759,2022-08,1.15
Picea,-114.8575,45.1667,7759,2022-09,1.17
Picea,-114.8575,45.1667,7759,2022-10,1.8
Picea,-114.8575,45.1667,7759,2022-11,3.88
Picea,-114.8575,45.1667,7759,2022-12,4.53
Picea,-114.8575,45.1667,7759,2023-01,2.31
Picea,-114.8575,45.1667,7759,2023-02,2.69
Picea,-114.8575,45.1667,7759,2023-03,6.01
Picea,-114.8575,45.1667,7759,2023-04,3.91
Picea,-114.8575,45.1667,7759,2023-05,2.77
Picea,-114.8575,45.1667,7759,2023-06,5.68
Picea,-114.8575,45.1667,7759,2023-07,0.36
Picea,-114.8575,45.1667,7759,2023-08,2.76
Picea,-114.8575,45.1667,7759,2023-09,1.78
Picea,-114.8575,45.1667,7759,2023-10,2.12
Picea,-114.8575,45.1667,7759,2023-11,3.05
Picea,-114.8575,45.1667,7759,2023-12,3.21
Picea,-114.8575,45.1667,7759,2024-01,3.22
Picea,-114.8575,45.1667,7759,2024-02,4.07
Picea,-114.8575,45.1667,7759,2024-03,5.02
Picea,-114.8575,45.1667,7759,2024-04,2.91
Picea,-114.8575,45.1667,7759,2024-05,4.08
Picea,-114.8575,45.1667,7759,2024-06,3
Picea,-114.8575,45.1667,7759,2024-07,0.68
Picea,-114.8575,45.1667,7759,2024-08,0.94
Picea,-114.8575,45.1667,7759,2024-09,1.56
Picea,-114.8575,45.1667,7759,2024-10,1.59
,,,,,
Raspberry,-114.8218,45.1005,4177,2016-01,1.13
Raspberry,-114.8218,45.1005,4177,2016-02,0.92
Raspberry,-114.8218,45.1005,4177,2016-03,1.95
Raspberry,-114.8218,45.1005,4177,2016-04,1.33
Raspberry,-114.8218,45.1005,4177,2016-05,1.83
Raspberry,-114.8218,45.1005,4177,2016-06,0.52
Raspberry,-114.8218,45.1005,4177,2016-07,0.79
Raspberry,-114.8218,45.1005,4177,2016-08,0.11
Raspberry,-114.8218,45.1005,4177,2016-09,1.08
Raspberry,-114.8218,45.1005,4177,2016-10,2.39
Raspberry,-114.8218,45.1005,4177,2016-11,0.93
Raspberry,-114.8218,45.1005,4177,2016-12,3
Raspberry,-114.8218,45.1005,4177,2017-01,1.54
Raspberry,-114.8218,45.1005,4177,2017-02,3.16
Raspberry,-114.8218,45.1005,4177,2017-03,2.24
Raspberry,-114.8218,45.1005,4177,2017-04,1.86
Raspberry,-114.8218,45.1005,4177,2017-05,1.81
Raspberry,-114.8218,45.1005,4177,2017-06,2.33
Raspberry,-114.8218,45.1005,4177,2017-07,0.62
Raspberry,-114.8218,45.1005,4177,2017-08,0.19
Raspberry,-114.8218,45.1005,4177,2017-09,1.85
Raspberry,-114.8218,45.1005,4177,2017-10,1.42
Raspberry,-114.8218,45.1005,4177,2017-11,2.54
Raspberry,-114.8218,45.1005,4177,2017-12,2.43
Raspberry,-114.8218,45.1005,4177,2018-01,1.4
Raspberry,-114.8218,45.1005,4177,2018-02,1.71
Raspberry,-114.8218,45.1005,4177,2018-03,1.88
Raspberry,-114.8218,45.1005,4177,2018-04,1.86
Raspberry,-114.8218,45.1005,4177,2018-05,1.72
Raspberry,-114.8218,45.1005,4177,2018-06,2.55
Raspberry,-114.8218,45.1005,4177,2018-07,0
Raspberry,-114.8218,45.1005,4177,2018-08,0.63
Raspberry,-114.8218,45.1005,4177,2018-09,0.12
Raspberry,-114.8218,45.1005,4177,2018-10,1.74
Raspberry,-114.8218,45.1005,4177,2018-11,0.8
Raspberry,-114.8218,45.1005,4177,2018-12,0.81
Raspberry,-114.8218,45.1005,4177,2019-01,0.66
Raspberry,-114.8218,45.1005,4177,2019-02,1.5
Raspberry,-114.8218,45.1005,4177,2019-03,0.99
Raspberry,-114.8218,45.1005,4177,2019-04,2.16
Raspberry,-114.8218,45.1005,4177,2019-05,1.67
Raspberry,-114.8218,45.1005,4177,2019-06,0.99
Raspberry,-114.8218,45.1005,4177,2019-07,0.85
Raspberry,-114.8218,45.1005,4177,2019-08,0.69
Raspberry,-114.8218,45.1005,4177,2019-09,1.82
Raspberry,-114.8218,45.1005,4177,2019-10,1.7
Raspberry,-114.8218,45.1005,4177,2019-11,0.5
Raspberry,-114.8218,45.1005,4177,2019-12,0.96
Raspberry,-114.8218,45.1005,4177,2020-01,1.91
Raspberry,-114.8218,45.1005,4177,2020-02,2.78
Raspberry,-114.8218,45.1005,4177,2020-03,1.11
Raspberry,-114.8218,45.1005,4177,2020-04,1.21
Raspberry,-114.8218,45.1005,4177,2020-05,2.31
Raspberry,-114.8218,45.1005,4177,2020-06,3.45
Raspberry,-114.8218,45.1005,4177,2020-07,0.82
Raspberry,-114.8218,45.1005,4177,2020-08,0.36
Raspberry,-114.8218,45.1005,4177,2020-09,0.64
Raspberry,-114.8218,45.1005,4177,2020-10,1.48
Raspberry,-114.8218,45.1005,4177,2020-11,1.14
Raspberry,-114.8218,45.1005,4177,2020-12,1.33
Raspberry,-114.8218,45.1005,4177,2021-01,1.05
Raspberry,-114.8218,45.1005,4177,2021-02,1.06
Raspberry,-114.8218,45.1005,4177,2021-03,0.72
Raspberry,-114.8218,45.1005,4177,2021-04,0.47
Raspberry,-114.8218,45.1005,4177,2021-05,1.52
Raspberry,-114.8218,45.1005,4177,2021-06,0.31
Raspberry,-114.8218,45.1005,4177,2021-07,0.65
Raspberry,-114.8218,45.1005,4177,2021-08,1.27
Raspberry,-114.8218,45.1005,4177,2021-09,0.32
Raspberry,-114.8218,45.1005,4177,2021-10,1.6
Raspberry,-114.8218,45.1005,4177,2021-11,0.44
Raspberry,-114.8218,45.1005,4177,2021-12,1.99
Raspberry,-114.8218,45.1005,4177,2022-01,1.64
Raspberry,-114.8218,45.1005,4177,2022-02,0.42
Raspberry,-114.8218,45.1005,4177,2022-03,1
Raspberry,-114.8218,45.1005,4177,2022-04,1.93
Raspberry,-114.8218,45.1005,4177,2022-05,3.21
Raspberry,-114.8218,45.1005,4177,2022-06,1.45
Raspberry,-114.8218,45.1005,4177,2022-07,0.3
Raspberry,-114.8218,45.1005,4177,2022-08,0.31
Raspberry,-114.8218,45.1005,4177,2022-09,0.8
Raspberry,-114.8218,45.1005,4177,2022-10,0.83
Raspberry,-114.8218,45.1005,4177,2022-11,1.24
Raspberry,-114.8218,45.1005,4177,2022-12,1.78
Raspberry,-114.8218,45.1005,4177,2023-01,0.63
Raspberry,-114.8218,45.1005,4177,2023-02,0.55
Raspberry,-114.8218,45.1005,4177,2023-03,2
Raspberry,-114.8218,45.1005,4177,2023-04,1.14
Raspberry,-114.8218,45.1005,4177,2023-05,1.56
Raspberry,-114.8218,45.1005,4177,2023-06,3
Raspberry,-114.8218,45.1005,4177,2023-07,0.28
Raspberry,-114.8218,45.1005,4177,2023-08,2.4
Raspberry,-114.8218,45.1005,4177,2023-09,1.47
Raspberry,-114.8218,45.1005,4177,2023-10,1.07
Raspberry,-114.8218,45.1005,4177,2023-11,1.02
Raspberry,-114.8218,45.1005,4177,2023-12,0.89
Raspberry,-114.8218,45.1005,4177,2024-01,0.8
Raspberry,-114.8218,45.1005,4177,2024-02,1.54
Raspberry,-114.8218,45.1005,4177,2024-03,1.18
Raspberry,-114.8218,45.1005,4177,2024-04,1.95
Raspberry,-114.8218,45.1005,4177,2024-05,1.24
Raspberry,-114.8218,45.1005,4177,2024-06,1.19
Raspberry,-114.8218,45.1005,4177,2024-07,0.81
Raspberry,-114.8218,45.1005,4177,2024-08,0.43
Raspberry,-114.8218,45.1005,4177,2024-09,1.53
Raspberry,-114.8218,45.1005,4177,2024-10,1.01
,,,,,
Salix,-114.8516,45.0746,5249,2016-01,1.54
Salix,-114.8516,45.0746,5249,2016-02,1.4
Salix,-114.8516,45.0746,5249,2016-03,2.83
Salix,-114.8516,45.0746,5249,2016-04,1.74
Salix,-114.8516,45.0746,5249,2016-05,2.34
Salix,-114.8516,45.0746,5249,2016-06,0.82
Salix,-114.8516,45.0746,5249,2016-07,0.9
Salix,-114.8516,45.0746,5249,2016-08,0.13
Salix,-114.8516,45.0746,5249,2016-09,1.31
Salix,-114.8516,45.0746,5249,2016-10,3.81
Salix,-114.8516,45.0746,5249,2016-11,1.5
Salix,-114.8516,45.0746,5249,2016-12,3.55
Salix,-114.8516,45.0746,5249,2017-01,1.91
Salix,-114.8516,45.0746,5249,2017-02,3.63
Salix,-114.8516,45.0746,5249,2017-03,4.03
Salix,-114.8516,45.0746,5249,2017-04,3.15
Salix,-114.8516,45.0746,5249,2017-05,2.02
Salix,-114.8516,45.0746,5249,2017-06,2.65
Salix,-114.8516,45.0746,5249,2017-07,0.67
Salix,-114.8516,45.0746,5249,2017-08,0.21
Salix,-114.8516,45.0746,5249,2017-09,2.84
Salix,-114.8516,45.0746,5249,2017-10,2.25
Salix,-114.8516,45.0746,5249,2017-11,3.79
Salix,-114.8516,45.0746,5249,2017-12,3.18
Salix,-114.8516,45.0746,5249,2018-01,2.16
Salix,-114.8516,45.0746,5249,2018-02,3.15
Salix,-114.8516,45.0746,5249,2018-03,2.38
Salix,-114.8516,45.0746,5249,2018-04,2.88
Salix,-114.8516,45.0746,5249,2018-05,2.46
Salix,-114.8516,45.0746,5249,2018-06,2.82
Salix,-114.8516,45.0746,5249,2018-07,0
Salix,-114.8516,45.0746,5249,2018-08,0.79
Salix,-114.8516,45.0746,5249,2018-09,0.14
Salix,-114.8516,45.0746,5249,2018-10,2.11
Salix,-114.8516,45.0746,5249,2018-11,1.95
Salix,-114.8516,45.0746,5249,2018-12,1.47
Salix,-114.8516,45.0746,5249,2019-01,1.26
Salix,-114.8516,45.0746,5249,2019-02,2.2
Salix,-114.8516,45.0746,5249,2019-03,1.4
Salix,-114.8516,45.0746,5249,2019-04,3.19
Salix,-114.8516,45.0746,5249,2019-05,2.09
Salix,-114.8516,45.0746,5249,2019-06,1.48
Salix,-114.8516,45.0746,5249,2019-07,0.99
Salix,-114.8516,45.0746,5249,2019-08,0.79
Salix,-114.8516,45.0746,5249,2019-09,2.13
Salix,-114.8516,45.0746,5249,2019-10,2.27
Salix,-114.8516,45.0746,5249,2019-11,0.88
Salix,-114.8516,45.0746,5249,2019-12,1.23
Salix,-114.8516,45.0746,5249,2020-01,2.99
Salix,-114.8516,45.0746,5249,2020-02,3.28
Salix,-114.8516,45.0746,5249,2020-03,1.67
Salix,-114.8516,45.0746,5249,2020-04,2.07
Salix,-114.8516,45.0746,5249,2020-05,2.97
Salix,-114.8516,45.0746,5249,2020-06,3.69
Salix,-114.8516,45.0746,5249,2020-07,0.88
Salix,-114.8516,45.0746,5249,2020-08,0.37
Salix,-114.8516,45.0746,5249,2020-09,0.74
Salix,-114.8516,45.0746,5249,2020-10,2.03
Salix,-114.8516,45.0746,5249,2020-11,1.87
Salix,-114.8516,45.0746,5249,2020-12,2.08
Salix,-114.8516,45.0746,5249,2021-01,1.1
Salix,-114.8516,45.0746,5249,2021-02,2.47
Salix,-114.8516,45.0746,5249,2021-03,1.05
Salix,-114.8516,45.0746,5249,2021-04,0.76
Salix,-114.8516,45.0746,5249,2021-05,1.58
Salix,-114.8516,45.0746,5249,2021-06,0.51
Salix,-114.8516,45.0746,5249,2021-07,0.93
Salix,-114.8516,45.0746,5249,2021-08,1.34
Salix,-114.8516,45.0746,5249,2021-09,0.58
Salix,-114.8516,45.0746,5249,2021-10,2.34
Salix,-114.8516,45.0746,5249,2021-11,1.57
Salix,-114.8516,45.0746,5249,2021-12,2.85
Salix,-114.8516,45.0746,5249,2022-01,2.12
Salix,-114.8516,45.0746,5249,2022-02,1
Salix,-114.8516,45.0746,5249,2022-03,1.67
Salix,-114.8516,45.0746,5249,2022-04,3.12
Salix,-114.8516,45.0746,5249,2022-05,4.55
Salix,-114.8516,45.0746,5249,2022-06,1.93
Salix,-114.8516,45.0746,5249,2022-07,0.3
Salix,-114.8516,45.0746,5249,2022-08,0.44
Salix,-114.8516,45.0746,5249,2022-09,0.96
Salix,-114.8516,45.0746,5249,2022-10,1.23
Salix,-114.8516,45.0746,5249,2022-11,2.29
Salix,-114.8516,45.0746,5249,2022-12,2.44
Salix,-114.8516,45.0746,5249,2023-01,0.92
Salix,-114.8516,45.0746,5249,2023-02,0.66
Salix,-114.8516,45.0746,5249,2023-03,3.11
Salix,-114.8516,45.0746,5249,2023-04,2.39
Salix,-114.8516,45.0746,5249,2023-05,2.36
Salix,-114.8516,45.0746,5249,2023-06,4.07
Salix,-114.8516,45.0746,5249,2023-07,0.28
Salix,-114.8516,45.0746,5249,2023-08,2.6
Salix,-114.8516,45.0746,5249,2023-09,1.48
Salix,-114.8516,45.0746,5249,2023-10,1.46
Salix,-114.8516,45.0746,5249,2023-11,1.91
Salix,-114.8516,45.0746,5249,2023-12,1.42
Salix,-114.8516,45.0746,5249,2024-01,1.41
Salix,-114.8516,45.0746,5249,2024-02,1.85
Salix,-114.8516,45.0746,5249,2024-03,1.98
Salix,-114.8516,45.0746,5249,2024-04,2.47
Salix,-114.8516,45.0746,5249,2024-05,2.4
Salix,-114.8516,45.0746,5249,2024-06,1.6
Salix,-114.8516,45.0746,5249,2024-07,0.95
Salix,-114.8516,45.0746,5249,2024-08,0.5
Salix,-114.8516,45.0746,5249,2024-09,1.53
Salix,-114.8516,45.0746,5249,2024-10,1.17
,,,,,
Snail,-114.8312,45.1002,4098,2016-01,1.11
Snail,-114.8312,45.1002,4098,2016-02,0.94
Snail,-114.8312,45.1002,4098,2016-03,1.86
Snail,-114.8312,45.1002,4098,2016-04,1.32
Snail,-114.8312,45.1002,4098,2016-05,1.82
Snail,-114.8312,45.1002,4098,2016-06,0.5
Snail,-114.8312,45.1002,4098,2016-07,0.78
Snail,-114.8312,45.1002,4098,2016-08,0.11
Snail,-114.8312,45.1002,4098,2016-09,1.07
Snail,-114.8312,45.1002,4098,2016-10,2.38
Snail,-114.8312,45.1002,4098,2016-11,0.91
Snail,-114.8312,45.1002,4098,2016-12,2.87
Snail,-114.8312,45.1002,4098,2017-01,1.41
Snail,-114.8312,45.1002,4098,2017-02,3.02
Snail,-114.8312,45.1002,4098,2017-03,2.13
Snail,-114.8312,45.1002,4098,2017-04,1.79
Snail,-114.8312,45.1002,4098,2017-05,1.81
Snail,-114.8312,45.1002,4098,2017-06,2.31
Snail,-114.8312,45.1002,4098,2017-07,0.61
Snail,-114.8312,45.1002,4098,2017-08,0.19
Snail,-114.8312,45.1002,4098,2017-09,1.83
Snail,-114.8312,45.1002,4098,2017-10,1.4
Snail,-114.8312,45.1002,4098,2017-11,2.49
Snail,-114.8312,45.1002,4098,2017-12,2.29
Snail,-114.8312,45.1002,4098,2018-01,1.37
Snail,-114.8312,45.1002,4098,2018-02,1.71
Snail,-114.8312,45.1002,4098,2018-03,1.76
Snail,-114.8312,45.1002,4098,2018-04,1.85
Snail,-114.8312,45.1002,4098,2018-05,1.71
Snail,-114.8312,45.1002,4098,2018-06,2.52
Snail,-114.8312,45.1002,4098,2018-07,0
Snail,-114.8312,45.1002,4098,2018-08,0.61
Snail,-114.8312,45.1002,4098,2018-09,0.12
Snail,-114.8312,45.1002,4098,2018-10,1.72
Snail,-114.8312,45.1002,4098,2018-11,0.75
Snail,-114.8312,45.1002,4098,2018-12,0.78
Snail,-114.8312,45.1002,4098,2019-01,0.64
Snail,-114.8312,45.1002,4098,2019-02,1.46
Snail,-114.8312,45.1002,4098,2019-03,0.9
Snail,-114.8312,45.1002,4098,2019-04,1.98
Snail,-114.8312,45.1002,4098,2019-05,1.66
Snail,-114.8312,45.1002,4098,2019-06,0.97
Snail,-114.8312,45.1002,4098,2019-07,0.83
Snail,-114.8312,45.1002,4098,2019-08,0.67
Snail,-114.8312,45.1002,4098,2019-09,1.81
Snail,-114.8312,45.1002,4098,2019-10,1.69
Snail,-114.8312,45.1002,4098,2019-11,0.48
Snail,-114.8312,45.1002,4098,2019-12,0.96
Snail,-114.8312,45.1002,4098,2020-01,1.87
Snail,-114.8312,45.1002,4098,2020-02,2.7
Snail,-114.8312,45.1002,4098,2020-03,1.08
Snail,-114.8312,45.1002,4098,2020-04,1.2
Snail,-114.8312,45.1002,4098,2020-05,2.3
Snail,-114.8312,45.1002,4098,2020-06,3.44
Snail,-114.8312,45.1002,4098,2020-07,0.78
Snail,-114.8312,45.1002,4098,2020-08,0.36
